drugbank_id	smiles	DRUG_GROUPS	applicability_domain	bitter_prob	sweet_prob
DB02504	CC1=C(CC(N)=O)C2=C(C=CC(OCCCP(O)(O)=O)=C2)N1CC1=CC=CC=C1	experimental	True	0.8283333333333334	0.005848975640267932
DB02505	CCCCCC1=CC=C(C=C1)C(=O)N(CC1=CC=C(C=C1)C1=CC=C(CC(=O)OC)C=C1)C1CCN(CC2=NC=CN2)CC1	experimental	True	0.8616666666666667	4.0840238278633975e-05
DB02506	[H][C@@](C)(CC[C@]([H])(N)[C@]([H])(C)C(O)=O)C[C@]([H])(C)[C@]([H])(CC1=CC=CC=C1)OC	experimental	True	0.7240083440308086	0.2486327644641684
DB02507	[H][C@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O	experimental	True	0.62	0.021524950493537635
DB02508	CC(C)CCO[P@](O)(=O)OP(O)(O)=O	experimental	True	0.4472532039714781	0.0001925919771501547
DB02509	CC(C)=CCC\C(C)=C/CC\C(C)=C/CO	experimental	True	0.11664386957001974	0.5368821689999771
DB02510	[H][C@]1(CCCN1)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.71	0.00747302939678079
DB02511	[H][C@](N)(CC1=C(O)C=C(O)C(N\C(COC2=CC=C3C=CC=CC3=C2)=C\C=O)=C1)C(O)=O	experimental	True	0.7479166666666667	0.07574370869854281
DB02512	O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)C(=O)COP(O)(O)=O	experimental	True	0.418714252964253	0.02394701369198548
DB02513	CC(C)C1=C(O)C=C(C)C=C1	approved	True	0.32026130678881176	0.7992511914747468
DB02514	[O-]C(=O)C(=C/OP(=O)=O)\C1=CC=CC=C1	experimental	True	0.3995396314010702	0.0005007541337645445
DB02515	OC[C@@H](O)COP(O)(O)=O	experimental	True	0.2419529966479765	0.9789556102493226
DB02516	[H][C@@](O)(CC(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP([O-])(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O)C[N+](C)(C)C	experimental	True	0.6733333333333333	7.2528546233469e-10
DB02517	N[C@H](CCC(O)=O)C(O)=O	experimental	True	0.09553210452913027	0.8730470881735087
DB02518	C[C@H](NC(C)=O)C(O)=O	experimental	True	0.12821044859681593	0.888189286023354
DB02519	OS(=O)(=O)C1=CC=C2NC(=O)\C(=C3/NC4=CC=CC=C4C3=O)C2=C1	experimental	True	0.5377083333333333	0.05336283017365818
DB02520	CCN(CC)C(S)=S	experimental	True	0.6274755636841911	8.010843776925805e-07
DB02521	OC1=CC2=C(C(O)=C1)C(=O)C=C(O)C2=O	experimental	True	0.6155675640876948	0.20187056141841478
DB02522	OC(=O)C(=O)CP(O)(O)=O	experimental	True	0.32678663338637165	0.9071207763351247
DB02523	[H][C@@]1(C[S+](C)CCON)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.6430555555555555	0.017989087804920638
DB02524	[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@]4([H])OC5(O[C@@]34[H])C(=CC(C=C5[N+]([O-])=O)=[N+](O)[O-])[N+]([O-])=O)C2=NC=N1	experimental	True	0.6783333333333333	1.1874662589103274e-09
DB02525	[H][C@]1(O)C(NO)=N[C@]([H])(CO)[C@]([H])(O)[C@]1([H])O	experimental	True	0.2657039868802344	0.9506949892503449
DB02526	NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-]	experimental	True	0.6716666666666666	0.004004797380658575
DB02527	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O	experimental	True	0.465	0.15828908946031997
DB02528	[H][C@](N)(CC1=CN(C=N1)C1=NNN=N1)C=O	experimental	True	0.5523414478658046	0.017676426413613423
DB02529	[H][C@]1(N)C[C@@]([H])(O[C@@]([H])(C(=O)N(CC)CC)[C@]1([H])N=C(C)O)C(O)=O	experimental	True	0.5088791752076607	0.05706462620445521
DB02530	NCCCC(O)=O	approved; investigational	True	0.15084958936363926	0.9689922221058781
DB02531	CC(C)C(O)=O	experimental	True	0.10388958621474909	0.8562617417783391
DB02532	NC1=CC=C2N=C(N)N=C(N)C2=C1	experimental	True	0.6624637383689108	0.0025193462801748365
